step,timestamp,action,price,shares,symbol,reward,transaction_cost,slippage,time_penalty,momentum
7867,2023-07-03 13:34:23.892766005,SELL,203.98922442201464,180.10664426631348,AAPL,-0.3454815232231726,0.17959252322317262,0.0,0.165889,-1.0000000000019327
7868,2023-07-03 13:34:23.892766005,SELL,185.7352262235428,71.61255478532367,AAPL,-0.3454815232231726,0.17959252322317262,0.0,0.165889,-1.0000000000019327
7869,2023-07-03 13:34:24.606400984,SELL,189.8147102448163,177.11850235946284,AAPL,-0.33542143607110875,0.16063243607108943,0.010000000000019327,0.164789,-1.0000000000019327
7870,2023-07-03 13:34:24.688262797,SELL,202.49857210209785,74.51602194757882,AAPL,-0.3724297522572234,0.1967337522572041,0.010000000000019327,0.165696,-1.0000000000019327
7906,2023-07-03 13:34:28.291432005,BUY,186.96677046071505,117.1227996222679,AAPL,-0.2324591424122103,0.056792142412190966,0.010000000000019327,0.165667,0.9999999999990905
7907,2023-07-03 13:34:28.291432005,BUY,200.31230660715272,94.7832976989466,AAPL,-0.355259523223192,0.17959252322317262,0.010000000000019327,0.165667,0.9999999999990905
7908,2023-07-03 13:34:28.596565152,BUY,199.85432039371298,45.65656894335366,AAPL,-0.21034850464465385,0.03591850464463453,0.010000000000019327,0.16443,1.4999999999986358
7909,2023-07-03 13:34:28.596599296,BUY,194.26472217932178,61.85844791776462,AAPL,-0.3949970217578749,0.21995502175785553,0.010000000000019327,0.165042,1.999999999998181
7910,2023-07-03 13:34:28.596606158,BUY,183.92165532924733,68.84000006028899,AAPL,-0.3140527703093626,0.13911177030934327,0.010000000000019327,0.164941,1.999999999998181
8015,2023-07-03 13:34:38.332325648,SELL,200.20909728130673,101.39740462069128,AAPL,-0.41671969990562274,0.24885069990562278,0.0,0.167869,-2.000000000001023
8016,2023-07-03 13:34:38.332331309,SELL,198.72709578987224,111.68093775747226,AAPL,-0.21679243640860316,0.05079643640860315,0.0,0.165996,-3.0000000000001137
8017,2023-07-03 13:34:38.679676079,SELL,198.60103910609803,152.9947187859592,AAPL,-0.19095021820430158,0.025398218204301576,0.0,0.165552,-3.0000000000001137
8018,2023-07-03 13:34:38.679676079,SELL,190.84929216407792,120.85849881589016,AAPL,-0.37031898151060766,0.20476698151060765,0.0,0.165552,-3.0000000000001137
8019,2023-07-03 13:34:38.679704322,SELL,187.5795940055672,186.9133629272708,AAPL,-0.3015305908377277,0.13677359083772775,0.0,0.164757,-3.0000000000001137
8020,2023-07-03 13:34:38.679705823,SELL,198.7074500027679,158.77974517503992,AAPL,-0.2306196749764057,0.062212674976405695,0.0,0.168407,-3.0000000000001137
8021,2023-07-03 13:34:38.679705823,SELL,196.58147430521157,94.0456756928221,AAPL,-0.4223891820430158,0.25398218204301576,0.0,0.168407,-2.000000000001023
8022,2023-07-03 13:34:38.679705823,SELL,191.44559630030577,121.32793873032008,AAPL,-0.19380521820430158,0.025398218204301576,0.0,0.168407,-2.000000000001023
8023,2023-07-03 13:34:38.679705823,SELL,183.9600892668524,142.8339850460362,AAPL,-0.325180590837738,0.13677359083772775,0.020000000000010232,0.168407,-2.000000000001023
8024,2023-07-03 13:34:38.679728907,SELL,183.9595751306011,47.80400955580118,AAPL,-0.436824699905633,0.24885069990562278,0.020000000000010232,0.167974,-1.0000000000019327
8046,2023-07-03 13:34:43.362822325,BUY,184.62235686163038,195.34105971486414,AAPL,-0.22037300435159043,0.04399100435157111,0.010000000000019327,0.166382,1.999999999998181
8047,2023-07-03 13:34:43.363115151,BUY,187.33358429074326,173.89043691483923,AAPL,-0.4284381820430351,0.25398218204301576,0.010000000000019327,0.164456,3.0000000000001137
