step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
7407,2023-07-03 13:33:29.917542276,2,193.2,23.0,-0.3375498748820478,0.31106337488202845,0.010000000000019327,0.0164865
7408,2023-07-03 13:33:29.917557324,1,193.2,15.0,-0.33750997488204776,0.31106337488202845,0.010000000000019327,0.0164466
7409,2023-07-03 13:33:29.917598934,2,193.2,11.0,-0.42363745099752503,0.3967328509975057,0.010000000000019327,0.0169046
7410,2023-07-03 13:33:29.917598934,2,193.2,10.0,-0.08369674241221028,0.056792142412190966,0.010000000000019327,0.0169046
7411,2023-07-03 13:33:29.917598934,1,193.2,16.0,-0.2808867820430351,0.25398218204301576,0.010000000000019327,0.0169046
7412,2023-07-03 13:33:29.917598934,1,193.2,19.0,-0.0523028182043209,0.025398218204301576,0.010000000000019327,0.0169046
7413,2023-07-03 13:33:29.917598934,1,193.2,19.0,-0.06325650464465385,0.03591850464463453,0.010000000000019327,0.017338
7415,2023-07-03 13:33:29.917598934,1,193.2,14.0,-0.13205753635884004,0.10471953635882071,0.010000000000019327,0.017338
7416,2023-07-03 13:33:29.917598934,2,193.2,6.0,-0.5031734655462666,0.47583546554624734,0.010000000000019327,0.017338
7417,2023-07-03 13:33:29.917598934,2,193.2,5.0,-0.20693052322319194,0.17959252322317262,0.010000000000019327,0.017338
7418,2023-07-03 13:33:29.917598934,2,193.2,21.0,-1.5306308524522312,1.502578852452212,0.010000000000019327,0.018052
7419,2023-07-03 13:33:29.917598934,1,193.2,19.0,-0.0534502182043209,0.025398218204301576,0.010000000000019327,0.018052
7420,2023-07-03 13:33:29.917598934,2,193.2,13.0,-0.06397050464465386,0.03591850464463453,0.010000000000019327,0.018052
7421,2023-07-03 13:33:29.917598934,2,193.2,6.0,-0.0534502182043209,0.025398218204301576,0.010000000000019327,0.018052
7422,2023-07-03 13:33:29.917598934,2,193.2,21.0,-0.0534502182043209,0.025398218204301576,0.010000000000019327,0.018052
7423,2023-07-03 13:33:29.917598934,1,193.2,11.0,-0.0534502182043209,0.025398218204301576,0.010000000000019327,0.018052
7424,2023-07-03 13:33:29.917598934,1,193.2,21.0,-0.07884843640862248,0.05079643640860315,0.010000000000019327,0.018052
7425,2023-07-03 13:33:29.917628019,1,193.2,19.0,-0.13119233635884003,0.10471953635882071,0.010000000000019327,0.0164728
7426,2023-07-03 13:33:29.918096033,1,193.19,9.0,-0.20699772322316354,0.17959252322317262,0.009999999999990905,0.0174052
7427,2023-07-03 13:33:29.918096033,1,193.19,13.0,-0.08419734241218187,0.056792142412190966,0.009999999999990905,0.0174052
7428,2023-07-03 13:33:29.918096033,1,193.19,7.0,-0.05280341820429248,0.025398218204301576,0.009999999999990905,0.0174052
7429,2023-07-03 13:33:29.918096033,1,193.19,23.0,-0.05280341820429248,0.025398218204301576,0.009999999999990905,0.0174052
7430,2023-07-03 13:33:29.918096033,1,193.19,10.0,-0.05280341820429248,0.025398218204301576,0.009999999999990905,0.0174052
7431,2023-07-03 13:33:29.918096033,2,193.19,5.0,-0.06332370464462543,0.03591850464463453,0.009999999999990905,0.0174052
7432,2023-07-03 13:33:29.927840297,1,193.18,23.0,-0.08343414241218187,0.056792142412190966,0.009999999999990905,0.016642
7433,2023-07-03 13:33:29.927840297,2,193.18,16.0,-0.28062418204300665,0.25398218204301576,0.009999999999990905,0.016642
7434,2023-07-03 13:33:29.930044525,1,193.18,20.0,-0.13296275743821734,0.11638925743821735,0.0,0.0165735
7435,2023-07-03 13:33:29.930044525,1,193.18,23.0,-0.15334709083772774,0.13677359083772775,0.0,0.0165735
7436,2023-07-03 13:33:29.930076384,1,193.18,23.0,-0.13018528482438194,0.11358428482438193,0.0,0.016601
7437,2023-07-03 13:33:30.109141335,1,193.17,6.0,-0.0519926182043209,0.025398218204301576,0.010000000000019327,0.0165944
7438,2023-07-03 13:33:30.109141335,1,193.17,5.0,-0.1789837092258288,0.15238930922580946,0.010000000000019327,0.0165944
7439,2023-07-03 13:33:30.380992956,1,193.18,24.0,-0.05247310464463453,0.03591850464463453,0.0,0.0165546
7440,2023-07-03 13:33:30.381024266,1,193.18,23.0,-0.4284951825313898,0.4118898825313898,0.0,0.0166053
7441,2023-07-03 13:33:30.381055039,2,193.18,17.0,-0.32784107488202846,0.31106337488202845,0.0,0.0167777
7442,2023-07-03 13:33:30.381061041,1,193.18,20.0,-0.6045809631089454,0.5880112631089454,0.0,0.0165697
7443,2023-07-03 13:33:30.381061041,2,193.18,9.0,-0.37575474644634527,0.35918504644634525,0.0,0.0165697
7444,2023-07-03 13:33:30.381536214,2,193.19,14.0,-0.37570834644634526,0.35918504644634525,0.0,0.0165233
7445,2023-07-03 13:33:30.387681871,2,193.19,7.0,-0.06250180464462543,0.03591850464463453,0.009999999999990905,0.0165833
7446,2023-07-03 13:33:30.387712175,1,193.19,15.0,-0.08831530928926906,0.07183700928926906,0.0,0.0164783
7447,2023-07-03 13:33:30.487940538,1,193.22,23.0,-0.27074368204301574,0.25398218204301576,0.0,0.0167615
7448,2023-07-03 13:33:30.487940538,1,193.22,7.0,-0.19635402322317264,0.17959252322317262,0.0,0.0167615
7449,2023-07-03 13:33:30.487940538,1,193.22,12.0,-0.042159718204301574,0.025398218204301576,0.0,0.0167615
7450,2023-07-03 13:33:30.555587479,2,193.23,23.0,-0.21647217012654074,0.19998577012654073,0.0,0.0164864
7451,2023-07-03 13:33:30.555773297,2,193.22,9.0,-0.32485280780144576,0.2983615078014549,0.009999999999990905,0.0164913
7452,2023-07-03 13:33:30.732063447,2,193.22,12.0,-0.19622302322317262,0.17959252322317262,0.0,0.0166305
7453,2023-07-03 13:33:30.732063447,1,193.23,22.0,-0.19622302322317262,0.17959252322317262,0.0,0.0166305
7454,2023-07-03 13:33:30.732133274,1,193.21,23.0,-0.10365416911271727,0.06719736911273545,0.01999999999998181,0.0164568
7455,2023-07-03 13:33:30.822283298,2,193.22,23.0,-0.09694191803554472,0.08031621803554471,0.0,0.0166257
7456,2023-07-03 13:33:30.822283298,1,193.23,10.0,-0.2548821058737809,0.23825640587378089,0.0,0.0166257
7457,2023-07-03 13:33:30.822283298,2,193.23,7.0,-0.05254420464463453,0.03591850464463453,0.0,0.0166257
7458,2023-07-03 13:33:30.880836766,1,193.25,10.0,-0.09671231803554471,0.08031621803554471,0.0,0.0163961
7459,2023-07-03 13:33:31.152194409,1,193.25,21.0,-0.4059123464463464,0.35918504644634525,0.030000000000001137,0.0167273
7460,2023-07-03 13:33:31.152194409,1,193.25,5.0,-0.1185643092892702,0.07183700928926906,0.030000000000001137,0.0167273
7461,2023-07-03 13:33:31.152194409,1,193.25,14.0,-0.3007094820430169,0.25398218204301576,0.030000000000001137,0.0167273
7462,2023-07-03 13:33:31.155077000,1,193.27,16.0,-0.041838118204301576,0.025398218204301576,0.0,0.0164399
7463,2023-07-03 13:33:32.097102732,2,193.24,5.0,-0.1911965300294456,0.15449133002946377,0.01999999999998181,0.0167052
7464,2023-07-03 13:33:32.097102732,1,193.24,13.0,-0.09349734241217278,0.056792142412190966,0.01999999999998181,0.0167052
7465,2023-07-03 13:33:32.097102732,2,193.24,16.0,-0.11289985461288654,0.07619465461290473,0.01999999999998181,0.0167052
7466,2023-07-03 13:33:32.098021056,1,193.22,15.0,-0.10844310928927929,0.07183700928926906,0.020000000000010232,0.0166061
7467,2023-07-03 13:33:32.098021056,2,193.22,10.0,-0.0933982424122012,0.056792142412190966,0.020000000000010232,0.0166061
7468,2023-07-03 13:33:32.098056145,2,193.22,6.0,-0.2841549095619209,0.2475512095619107,0.020000000000010232,0.0166037
7469,2023-07-03 13:33:32.099028004,1,193.21,21.0,-0.23432237577919213,0.20789337577920122,0.009999999999990905,0.016429
7470,2023-07-03 13:33:32.099536085,2,193.21,16.0,-0.07048360435156202,0.04399100435157111,0.009999999999990905,0.0164926
7471,2023-07-03 13:33:32.100563775,1,193.19,22.0,-0.06197181820431181,0.025398218204301576,0.020000000000010232,0.0165736
7472,2023-07-03 13:33:32.103695384,1,193.17,18.0,-0.13804737281721652,0.1015928728172063,0.020000000000010232,0.0164545
7473,2023-07-03 13:33:32.104995602,1,193.19,5.0,-0.1851197202544848,0.16847272025448481,0.0,0.016647
7474,2023-07-03 13:33:32.105030043,1,193.19,21.0,-0.13556460293689043,0.11912820293689044,0.0,0.0164364
7475,2023-07-03 13:33:32.105038136,1,193.19,15.0,-0.3104395315544727,0.2940056315544727,0.0,0.0164339
7476,2023-07-03 13:33:32.111845988,1,193.2,18.0,-0.13718136649856497,0.11070826649854565,0.010000000000019327,0.0164731
7477,2023-07-03 13:33:32.112765411,1,193.18,6.0,-0.09325284241217277,0.056792142412190966,0.01999999999998181,0.0164607
7478,2023-07-03 13:33:32.114265537,2,193.18,8.0,-0.29040178204299755,0.25398218204301576,0.01999999999998181,0.0164196
7479,2023-07-03 13:33:32.356907094,1,193.18,5.0,-0.21636132322315443,0.17959252322317262,0.01999999999998181,0.0167688
7480,2023-07-03 13:33:32.356907094,1,193.18,5.0,-0.07268730464461634,0.03591850464463453,0.01999999999998181,0.0167688
7481,2023-07-03 13:33:32.356907094,2,193.17,12.0,-0.2227328174062856,0.17596401740628445,0.030000000000001137,0.0167688
7482,2023-07-03 13:33:32.629785582,1,193.2,10.0,-0.09273155461290472,0.07619465461290473,0.0,0.0165369
7483,2023-07-03 13:33:32.629800481,1,193.2,7.0,-0.25897635991224777,0.24228355991224776,0.0,0.0166928
7484,2023-07-03 13:33:32.629800481,1,193.2,5.0,-0.09700901803554471,0.08031621803554471,0.0,0.0166928
7485,2023-07-03 13:33:32.639241080,1,193.21,15.0,-0.27050508204301577,0.25398218204301576,0.0,0.0165229
7486,2023-07-03 13:33:32.686813449,1,193.22,13.0,-0.27062608204301575,0.25398218204301576,0.0,0.0166439
7487,2023-07-03 13:33:32.686813449,2,193.22,19.0,-0.04204211820430158,0.025398218204301576,0.0,0.0166439
7488,2023-07-03 13:33:32.687777489,1,193.23,20.0,-0.2705905820430158,0.25398218204301576,0.0,0.0166084
7489,2023-07-03 13:33:32.687777489,2,193.23,4.0,-0.10818297804103226,0.09157457804103226,0.0,0.0166084
7490,2023-07-03 13:33:32.687807628,1,193.23,19.0,-0.2534746084645816,0.23689880846458156,0.0,0.0165758
7491,2023-07-03 13:33:32.687933636,2,193.24,9.0,-0.08378286911273546,0.06719736911273545,0.0,0.0165855
7492,2023-07-03 13:33:32.783655002,2,193.22,20.0,-0.062026918204311804,0.025398218204301576,0.020000000000010232,0.0166287
7493,2023-07-03 13:33:32.783655002,2,193.22,16.0,-0.290610882043026,0.25398218204301576,0.020000000000010232,0.0166287
7494,2023-07-03 13:33:33.164685125,2,193.21,17.0,-0.07323544241219096,0.056792142412190966,0.0,0.0164433
7495,2023-07-03 13:33:34.197215070,1,193.21,18.0,-0.07239910464461634,0.03591850464463453,0.01999999999998181,0.0164806
7496,2023-07-03 13:33:34.238913903,2,193.2,18.0,-0.1656018703093626,0.13911177030934327,0.010000000000019327,0.0164901
7497,2023-07-03 13:33:34.592480548,2,193.19,6.0,-0.05208441820429248,0.025398218204301576,0.009999999999990905,0.0166862
7498,2023-07-03 13:33:34.592480548,2,193.19,5.0,-0.05208441820429248,0.025398218204301576,0.009999999999990905,0.0166862
7499,2023-07-03 13:33:34.592480548,1,193.19,12.0,-0.06260470464462543,0.03591850464463453,0.009999999999990905,0.0166862
7500,2023-07-03 13:33:34.593062046,2,193.18,5.0,-0.39560944644632706,0.35918504644634525,0.01999999999998181,0.0164244
7501,2023-07-03 13:33:34.604438847,2,193.2,5.0,-0.5844962241219096,0.5679214241219096,0.0,0.0165748
7502,2023-07-03 13:33:34.604468472,1,193.2,14.0,-0.1484297130547133,0.13197301305471332,0.0,0.0164567
7503,2023-07-03 13:33:34.604470021,2,193.2,10.0,-0.539449534422929,0.522364234422929,0.0,0.0170853
7504,2023-07-03 13:33:34.611349392,1,193.2,9.0,-0.25620547271764255,0.20943907271764142,0.030000000000001137,0.0167664
7505,2023-07-03 13:33:34.611349392,1,193.2,9.0,-0.3007485820430169,0.25398218204301576,0.030000000000001137,0.0167664
7506,2023-07-03 13:33:34.611349392,1,193.2,16.0,-0.173757491021509,0.12699109102150788,0.030000000000001137,0.0167664
7507,2023-07-03 13:33:34.611349392,1,193.2,14.0,-0.1035585424121921,0.056792142412190966,0.030000000000001137,0.0167664
7508,2023-07-03 13:33:34.621554675,1,193.19,19.0,-0.36160849910504766,0.3151835991050465,0.030000000000001137,0.0164249
7509,2023-07-03 13:33:34.621781183,2,193.2,6.0,-0.07328564241219096,0.056792142412190966,0.0,0.0164935
7510,2023-07-03 13:33:34.621809165,2,193.2,5.0,-0.06060650435157111,0.04399100435157111,0.0,0.0166155
7511,2023-07-03 13:33:34.621888329,2,193.2,20.0,-0.20602842322319195,0.17959252322317262,0.010000000000019327,0.0164359
7513,2023-07-03 13:33:34.624313187,1,193.21,14.0,-0.20657466151004275,0.19006286151004276,0.0,0.0165118
7514,2023-07-03 13:33:34.625017608,2,193.21,7.0,-0.18489342025448482,0.16847272025448481,0.0,0.0164207
7515,2023-07-03 13:33:34.630791931,1,193.21,7.0,-0.16335509083771865,0.13677359083772775,0.009999999999990905,0.0165815
7516,2023-07-03 13:33:34.630791931,2,193.2,21.0,-0.10377886911274568,0.06719736911273545,0.020000000000010232,0.0165815
7517,2023-07-03 13:33:34.630791931,1,193.2,17.0,-0.1635725910215181,0.12699109102150788,0.020000000000010232,0.0165815
7518,2023-07-03 13:33:35.075993708,2,193.22,11.0,-0.27088668204301575,0.25398218204301576,0.0,0.0169045
7519,2023-07-03 13:33:35.075993708,2,193.22,16.0,-0.09722071803554472,0.08031621803554471,0.0,0.0169045
7520,2023-07-03 13:33:35.076017798,2,193.23,13.0,-0.14431209102150788,0.12699109102150788,0.0,0.017321
7521,2023-07-03 13:33:35.076017798,1,193.23,5.0,-0.19691352322317263,0.17959252322317262,0.0,0.017321
7522,2023-07-03 13:33:35.076017798,2,193.23,18.0,-0.3765060464463452,0.35918504644634525,0.0,0.017321
7523,2023-07-03 13:33:35.076766674,1,193.23,23.0,-0.12428401393390358,0.10775551393390358,0.0,0.0165285
7525,2023-07-03 13:33:35.368736025,2,193.24,8.0,-0.06051730435157111,0.04399100435157111,0.0,0.0165263
7526,2023-07-03 13:33:36.196866859,2,193.24,10.0,-0.26656423951315544,0.25014343951315543,0.0,0.0164208
7527,2023-07-03 13:33:36.198081913,1,193.24,8.0,-0.28048868204300664,0.25398218204301576,0.009999999999990905,0.0165065
7528,2023-07-03 13:33:36.244034111,1,193.24,15.0,-0.062360304644625435,0.03591850464463453,0.009999999999990905,0.0164418
7529,2023-07-03 13:33:37.552435016,1,193.24,14.0,-0.2526988012532273,0.2257443012532364,0.009999999999990905,0.0169545
7530,2023-07-03 13:33:37.552445455,1,193.24,12.0,-0.14303035743820824,0.11638925743821735,0.009999999999990905,0.0166411
7531,2023-07-03 13:33:37.695351689,1,193.25,12.0,-0.27062178204301574,0.25398218204301576,0.0,0.0166396
7532,2023-07-03 13:33:37.695351689,1,193.25,7.0,-0.19623212322317263,0.17959252322317262,0.0,0.0166396
7533,2023-07-03 13:33:38.000595063,2,193.26,18.0,-0.25348900846458156,0.23689880846458156,0.0,0.0165902
7534,2023-07-03 13:33:38.000606687,1,193.26,12.0,-0.10831337804103226,0.09157457804103226,0.0,0.0167388
7535,2023-07-03 13:33:38.000606687,1,193.26,11.0,-0.27072098204301576,0.25398218204301576,0.0,0.0167388
7536,2023-07-03 13:33:38.024215011,1,193.27,12.0,-0.19472222743011103,0.17778752743011103,0.0,0.0169347
7537,2023-07-03 13:33:38.024215011,1,193.27,11.0,-0.2709168820430158,0.25398218204301576,0.0,0.0169347
7538,2023-07-03 13:33:38.024215011,1,193.27,9.0,-0.2809168820430067,0.25398218204301576,0.009999999999990905,0.0169347
7539,2023-07-03 13:33:38.024215011,1,193.28,8.0,-0.21036176713718308,0.19342706713718308,0.0,0.0169347
7540,2023-07-03 13:33:39.273807089,1,193.3,22.0,-0.27086938204301575,0.25398218204301576,0.0,0.0168872
7541,2023-07-03 13:33:39.273807089,1,193.3,18.0,-0.09720341803554472,0.08031621803554471,0.0,0.0168872
7542,2023-07-03 13:33:39.273807089,2,193.3,9.0,-0.09720341803554472,0.08031621803554471,0.0,0.0168872
7543,2023-07-03 13:33:39.273807089,2,193.3,13.0,-0.15599897030934326,0.13911177030934327,0.0,0.0168872
7544,2023-07-03 13:33:39.273831509,1,193.3,7.0,-0.22902553916729199,0.21249673916729198,0.0,0.0165288
7545,2023-07-03 13:33:39.274071153,1,193.31,20.0,-0.09695021803554471,0.08031621803554471,0.0,0.016634
7546,2023-07-03 13:33:39.274071153,2,193.31,5.0,-0.04203221820430157,0.025398218204301576,0.0,0.016634
7547,2023-07-03 13:33:39.274322042,1,193.3,6.0,-0.2905747820429976,0.25398218204301576,0.01999999999998181,0.0165926
7548,2023-07-03 13:33:39.274322042,1,193.3,12.0,-0.39577764644632707,0.35918504644634525,0.01999999999998181,0.0165926
7549,2023-07-03 13:33:39.634854174,2,193.32,9.0,-0.27063708204301573,0.25398218204301576,0.0,0.0166549
7550,2023-07-03 13:33:39.634854174,1,193.32,4.0,-0.19624742322317262,0.17959252322317262,0.0,0.0166549
7551,2023-07-03 13:33:39.634854174,1,193.33,18.0,-0.21174231576341013,0.19508741576341013,0.0,0.0166549
7552,2023-07-03 13:33:39.652845639,1,193.31,5.0,-0.28067238204300665,0.25398218204301576,0.009999999999990905,0.0166902
7553,2023-07-03 13:33:39.652845639,1,193.31,21.0,-0.10288485461289563,0.07619465461290473,0.009999999999990905,0.0166902
7554,2023-07-03 13:33:39.918673279,1,193.3,10.0,-0.29046218204299756,0.25398218204301576,0.01999999999998181,0.01648
7555,2023-07-03 13:33:40.350166377,2,193.31,11.0,-0.05236340464463453,0.03591850464463453,0.0,0.0164449
7557,2023-07-03 13:33:42.249864934,1,193.33,16.0,-0.10469440870314223,0.08798200870314223,0.0,0.0167124
7558,2023-07-03 13:33:42.249864934,1,193.33,18.0,-0.2706945820430158,0.25398218204301576,0.0,0.0167124
7559,2023-07-03 13:33:42.250424810,1,193.34,5.0,-0.2536055084645816,0.23689880846458156,0.0,0.0167067
7560,2023-07-03 13:33:42.250446308,1,193.34,12.0,-0.10800467804103227,0.09157457804103226,0.0,0.0164301
7561,2023-07-03 13:33:42.285889659,1,193.35,8.0,-0.052625204644634535,0.03591850464463453,0.0,0.0167067
7562,2023-07-03 13:33:42.285889659,1,193.35,15.0,-0.052625204644634535,0.03591850464463453,0.0,0.0167067
7563,2023-07-03 13:33:43.300676842,2,193.34,6.0,-0.08339344241218187,0.056792142412190966,0.009999999999990905,0.0166013
7564,2023-07-03 13:33:43.300676842,2,193.34,9.0,-0.06251980464462543,0.03591850464463453,0.009999999999990905,0.0166013
7565,2023-07-03 13:33:43.312866986,2,193.34,17.0,-0.14359199102150788,0.12699109102150788,0.0,0.0166009
7566,2023-07-03 13:33:44.922639896,2,193.35,16.0,-0.27062558204301573,0.25398218204301576,0.0,0.0166434
7567,2023-07-03 13:33:44.922639896,1,193.35,13.0,-0.19623592322317263,0.17959252322317262,0.0,0.0166434
7568,2023-07-03 13:33:44.923379931,1,193.36,6.0,-0.1963705232231726,0.17959252322317262,0.0,0.016778
7569,2023-07-03 13:33:44.923379931,2,193.36,13.0,-0.07899067497640569,0.062212674976405695,0.0,0.016778
7570,2023-07-03 13:33:44.923379931,2,193.36,18.0,-0.2707601820430158,0.25398218204301576,0.0,0.016778
7571,2023-07-03 13:33:44.923446748,1,193.36,7.0,-0.28051578204300665,0.25398218204301576,0.009999999999990905,0.0165336
7572,2023-07-03 13:33:44.923753640,2,193.37,13.0,-0.08831660928926906,0.07183700928926906,0.0,0.0164796
7573,2023-07-03 13:33:45.003104195,2,193.39,12.0,-0.3049494066577293,0.2884683066577293,0.0,0.0164811
7574,2023-07-03 13:33:45.003426662,1,193.39,6.0,-0.35250404556367726,0.33598684556367725,0.0,0.0165172
7575,2023-07-03 13:33:45.003455690,2,193.39,18.0,-0.4308293031212214,0.4142324031212214,0.0,0.0165969
7576,2023-07-03 13:33:45.003462488,1,193.39,9.0,-0.25601281132723763,0.23960631132723764,0.0,0.0164065
7577,2023-07-03 13:33:45.003500331,1,193.39,8.0,-0.48562070397097606,0.4690082039709761,0.0,0.0166125
7578,2023-07-03 13:33:45.003500331,2,193.39,5.0,-0.19620502322317263,0.17959252322317262,0.0,0.0166125
7579,2023-07-03 13:33:45.025455095,1,193.4,5.0,-0.07335284241219096,0.056792142412190966,0.0,0.0165607
7580,2023-07-03 13:33:45.025455095,1,193.4,22.0,-0.041958918204301573,0.025398218204301576,0.0,0.0165607
7581,2023-07-03 13:33:45.027357732,1,193.4,18.0,-0.09688201803554472,0.08031621803554471,0.0,0.0165658
7582,2023-07-03 13:33:45.325695979,2,193.4,9.0,-0.38565594644633616,0.35918504644634525,0.009999999999990905,0.0164709
7583,2023-07-03 13:33:45.339148762,2,193.41,14.0,-0.04206771820430158,0.025398218204301576,0.0,0.0166695
7584,2023-07-03 13:33:45.339148762,2,193.41,16.0,-0.052588004644634534,0.03591850464463453,0.0,0.0166695
7585,2023-07-03 13:33:45.340510163,1,193.4,7.0,-0.07734033640859406,0.05079643640860315,0.009999999999990905,0.0165439
7586,2023-07-03 13:33:45.472462616,1,193.4,14.0,-0.1887199968449926,0.1722590968449926,0.0,0.0164609
7587,2023-07-03 13:33:46.004736837,1,193.39,19.0,-0.2807461820430351,0.25398218204301576,0.010000000000019327,0.016764
7588,2023-07-03 13:33:46.004736837,2,193.39,19.0,-0.3859490464463646,0.35918504644634525,0.010000000000019327,0.016764
7589,2023-07-03 13:33:46.004736837,2,193.39,13.0,-0.9065840870314414,0.8798200870314221,0.010000000000019327,0.016764
7590,2023-07-03 13:33:46.004736837,2,193.39,5.0,-0.052162218204320904,0.025398218204301576,0.010000000000019327,0.016764
7591,2023-07-03 13:33:46.005043138,2,193.38,20.0,-0.06198651820431181,0.025398218204301576,0.020000000000010232,0.0165883
7592,2023-07-03 13:33:46.005043138,2,193.37,20.0,-0.3068425914825782,0.26025429148257706,0.030000000000001137,0.0165883
7594,2023-07-03 13:33:46.109954644,2,193.37,17.0,-0.051927318204292486,0.025398218204301576,0.009999999999990905,0.0165291
7595,2023-07-03 13:33:46.301994297,1,193.35,7.0,-0.3956691464463555,0.35918504644634525,0.020000000000010232,0.0164841
7596,2023-07-03 13:33:46.302493647,2,193.34,15.0,-0.35859459949562783,0.33212479949563695,0.009999999999990905,0.0164698
7598,2023-07-03 13:33:46.302530407,1,193.34,13.0,-0.062026018204311806,0.025398218204301576,0.020000000000010232,0.0166278
7599,2023-07-03 13:33:46.308789212,2,193.35,12.0,-0.14350429102150788,0.12699109102150788,0.0,0.0165132
7600,2023-07-03 13:33:46.308789212,1,193.35,6.0,-0.37569824644634525,0.35918504644634525,0.0,0.0165132
7601,2023-07-03 13:33:46.308824686,1,193.35,9.0,-0.1510339499528307,0.12442534995281139,0.010000000000019327,0.0166086
7602,2023-07-03 13:33:46.308834183,1,193.35,8.0,-0.15615381023424058,0.12950601023422126,0.010000000000019327,0.0166478
7603,2023-07-03 13:33:46.313212369,2,193.35,12.0,-0.06042640435157111,0.04399100435157111,0.0,0.0164354
7604,2023-07-03 13:33:48.046530585,1,193.36,5.0,-0.27043838204301573,0.25398218204301576,0.0,0.0164562
7605,2023-07-03 13:33:48.996431360,2,193.38,8.0,-0.0890647749763966,0.062212674976405695,0.009999999999990905,0.0168521
7606,2023-07-03 13:33:49.311844156,1,193.37,12.0,-0.7085427911273363,0.6719736911273545,0.01999999999998181,0.0165691
7607,2023-07-03 13:33:49.893021368,1,193.37,6.0,-0.07044820435156202,0.04399100435157111,0.009999999999990905,0.0164572
7608,2023-07-03 13:33:49.893545504,1,193.37,5.0,-0.2804244820430067,0.25398218204301576,0.009999999999990905,0.0164423
7609,2023-07-03 13:33:50.406016380,1,193.38,9.0,-0.052364104644634535,0.03591850464463453,0.0,0.0164456
7610,2023-07-03 13:33:50.897305111,2,193.38,19.0,-0.05270900464463453,0.03591850464463453,0.0,0.0167905
7611,2023-07-03 13:33:51.513189752,2,193.38,15.0,-0.2633779084645725,0.23689880846458156,0.009999999999990905,0.0164791
7612,2023-07-03 13:33:51.513225092,1,193.38,21.0,-0.11820617804102317,0.09157457804103226,0.009999999999990905,0.0166316
7613,2023-07-03 13:33:51.513225092,2,193.38,13.0,-0.06255010464462543,0.03591850464463453,0.009999999999990905,0.0166316
7615,2023-07-03 13:33:51.514754329,1,193.37,17.0,-0.05240570464463453,0.03591850464463453,0.0,0.0164872
7616,2023-07-03 13:33:52.459328447,2,193.37,7.0,-0.06253840464462543,0.03591850464463453,0.009999999999990905,0.0166199
7617,2023-07-03 13:33:53.543048950,1,193.37,17.0,-0.05184501820429248,0.025398218204301576,0.009999999999990905,0.0164468
7618,2023-07-03 13:33:53.910419150,1,193.36,12.0,-0.28038888204300666,0.25398218204301576,0.009999999999990905,0.0164067
7619,2023-07-03 13:33:53.910462698,1,193.36,17.0,-0.051981318204292484,0.025398218204301576,0.009999999999990905,0.0165831
7620,2023-07-03 13:33:53.910462698,1,193.36,19.0,-0.06250160464462544,0.03591850464463453,0.009999999999990905,0.0165831
7621,2023-07-03 13:33:53.914342527,1,193.35,9.0,-0.07758103640862248,0.05079643640860315,0.010000000000019327,0.0167846
7622,2023-07-03 13:33:53.914342527,1,193.35,15.0,-0.0521828182043209,0.025398218204301576,0.010000000000019327,0.0167846
7623,2023-07-03 13:33:53.914342527,1,193.35,7.0,-0.28076678204303507,0.25398218204301576,0.010000000000019327,0.0167846
7624,2023-07-03 13:33:53.915058412,1,193.33,18.0,-0.15022558482436374,0.11358428482438193,0.01999999999998181,0.0166413
7625,2023-07-03 13:33:54.151860309,1,193.34,21.0,-0.09703461803554472,0.08031621803554471,0.0,0.0167184
7626,2023-07-03 13:33:54.151860309,1,193.34,6.0,-0.04211661820430158,0.025398218204301576,0.0,0.0167184
7627,2023-07-03 13:33:54.151860309,1,193.34,17.0,-0.04211661820430158,0.025398218204301576,0.0,0.0167184
7628,2023-07-03 13:33:55.294510678,1,193.35,10.0,-0.2098872671371831,0.19342706713718308,0.0,0.0164602
7629,2023-07-03 13:33:55.294542453,1,193.35,8.0,-0.14593501023422126,0.12950601023422126,0.0,0.016429
7630,2023-07-03 13:33:55.294694871,1,193.35,5.0,-0.2705498820430158,0.25398218204301576,0.0,0.0165677
7631,2023-07-03 13:33:55.294694871,1,193.35,13.0,-0.26671113951315545,0.25014343951315543,0.0,0.0165677
7632,2023-07-03 13:33:55.294737118,2,193.35,13.0,-0.06052690435157111,0.04399100435157111,0.0,0.0165359
7633,2023-07-03 13:33:55.338747010,1,193.38,19.0,-0.06052260435157111,0.04399100435157111,0.0,0.0165316
7634,2023-07-03 13:33:56.085757149,1,193.38,17.0,-0.2705323820430158,0.25398218204301576,0.0,0.0165502
7635,2023-07-03 13:33:56.085778803,1,193.39,18.0,-0.37565994644634526,0.35918504644634525,0.0,0.0164749
7636,2023-07-03 13:33:56.105256958,2,193.4,17.0,-0.04200691820430158,0.025398218204301576,0.0,0.0166087
7637,2023-07-03 13:33:56.105256958,1,193.4,14.0,-0.04200691820430158,0.025398218204301576,0.0,0.0166087
7638,2023-07-03 13:33:56.105379237,2,193.4,6.0,-0.2805750820430067,0.25398218204301576,0.009999999999990905,0.0165929
7639,2023-07-03 13:33:56.105379237,2,193.4,18.0,-0.2805750820430067,0.25398218204301576,0.009999999999990905,0.0165929
7640,2023-07-03 13:33:56.105379237,1,193.4,20.0,-0.5084902082132593,0.48189730821326837,0.009999999999990905,0.0165929
